cod_unico,direccion,institucion,establecimiento,files,clasificacion,correo,longitud,latitud,pagina
00016076,AVENIDA AV. GIUSEPPE GARIBALDI 125 - 145 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,INPPARES SEDE CENTRAL,"""http://maps.google.es/?q=-12.0840294%20-77.0490045,INSASU20230907185945.JPG,INSASU20230907185947.jpeg,INSASU20241104235712.jpeg,""",POLICLINICOS,IRAMOS@INPPARES.ORG,-77.0490045,-12.0840294,HTTP://WWW.INPPARES.ORG
00016297,AVENIDA AVENIDA BENAVIDES 2525 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CENTRO DE BIENESTAR AUNA BENAVIDES,"""http://maps.google.es/?q=-12.1275952%20-77.007663,INSASU20221219222733.jpg,INSASU20231017121713.jpg,INSASU20221219222756.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,sabrina.santiago@auna.org,-77.007663,-12.1275952,https://auna.org/pe
00017695,CALLE CALLE LAS LILAS 223 SAN EUGENIO -LINCE DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,CENTRO DE ATENCION PRIMARIA III ALFREDO PIAZZA ROBERTS-GSPN I Y II-RPA-ESSALUD,"""http://maps.google.es/?q=-12.086601%20-77.0275266,INSASU20210423150932.jpg,""",POLICLINICOS,christian.montoyam@essalud.gob.pe,-77.0275266,-12.086601,HTTP://WWW.ESSALUD.GOB.PE
00017726,AVENIDA AV. RAUL FERRERO REBAGLIATI MZ. C-2 LOTE 01 URB. EL REMANSO DE LA MOLINA I ETAPA DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,SANNA CENTRO CLINICO LA MOLINA,"""http://maps.google.es/?q=-12.09028708%20-76.95050932,INSASU20200722134818.jpg,INSASU20231121151538.jpg,INSASU20231121151544.jpg,""",POLICLINICOS,CARMEN.VILLANUEVA@SANNA.PE,-76.95050932,-12.09028708,HTTP://WWW.SANNA.PE
00017820,AVENIDA AV. ALFREDO MENDIOLA 3698 C.C. MEGAPLAZA TIENDA A13 DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,INTEGRAMÉDICA MEGAPLAZA,"""http://maps.google.es/?q=-11.9942378%20-77.0612389,INSASU20240517173858.jpeg,INSASU20240517173902.jpeg,INSASU20240517173906.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,CENTRAL@INTEGRAMEDICA.PE,-77.0612389,-11.9942378,http://www.integramedica.pe/
00017926,AVENIDA AV. INDUSTRIAL MZ. D LT. 12 AV. INDUSTRIAL MZ. D LT. 12 INDEPENDENCIA LIMA LIMA,PRIVADO,CENTRO MEDICO MAPFRE SEDE INDEPENDENCIA,"""http://maps.google.es/?q=-11.9925312%20-77.05902345,INSASU20200820102312.jpg,INSASU20200820102317.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,jguimar@mapfre.com.pe,-77.05902345,-11.9925312,
00018171,AVENIDA AV: ESCUELA MILITAR S/N VILLA MILITAR OESTE NUMERO S/N DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,POLICLINICO MILITAR CHORRILLOS,"""http://maps.google.es/?q=-12.1567124%20-77.0190155,INSASU20240624101342.jpeg,INSASU20240624101349.jpeg,INSASU20240624101354.jpeg,""",CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,polmilchorrillos@gmail.com,-77.0190155,-12.1567124,https://www.facebook.com/p/Policl%C3%ADnico-Militar-Chorrillos-2024-100067782493469/
00018311,CALLE CALLE GRAN MARISCAL AGUSTIN GAMARRA 192 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,POLICLINICO MUNICIPAL LA PAZ,"""http://maps.google.es/?q=-12.04809478%20-77.04008973,INSASU20221230103232.jpeg,INSASU20221230103326.jpeg,INSASU20221230145401.jpeg,""",POLICLINICOS,policlinicodelapaz@gmail.com,-77.04008973,-12.04809478,
00019088,AVENIDA UNIVERSITARIA MZ.K LT. 06 - 07 COOP. CAJABAMBA NUMERO SN DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CLINICA IZAGUIRRE,"""http://maps.google.es/?q=-11.9908379%20-77.0832458,INSASU20240921104645.jpeg,INSASU20240921104653.jpeg,INSASU20240921104744.jpeg,""",CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,IZAGUIRRECLINICA@GMAIL.COM,-77.0832458,-11.9908379,
00019212,AVENIDA AV. VENEZUELA N° 1650 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO DE BREÑA,"""http://maps.google.es/?q=-12.0554224%20-77.0554665,INSASU20201113164632.jpg,""",POLICLINICOS,JORGENAVARRO@GRUPOSALUDINTEGRAL.NET,-77.0554665,-12.0554224,
00019276,JIRÓN JIRON MARIATEGUI N°157-159-161-163 - BARRANCO DISTRITO BARRANCO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLÍNICO SBC MEDIC,"""http://maps.google.es/?q=-12.14725867%20-77.01874117,INSASU20210820143200.jpeg,""",POLICLINICOS,soluciones_medicas1@yahoo.es,-77.01874117,-12.14725867,
00019416,AVENIDA AV. SAN EUGENIO N° 899 URB. SANTA CATALINA DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,RESPIRA SALUD OCUPACIONAL,"""http://maps.google.es/?q=-12.0852585%20-77.0170184,INSASU20210502151134.JPG,INSASU20210502151137.JPG,""",POLICLINICOS,atenciones@respirasac.com,-77.0170184,-12.0852585,https://respirasac.com/home/
00019787,AVENIDA AV NARANJAL 318 LOS OLIVOS AV NARANJAL 318 LOS OLIVOS LOS OLIVOS LIMA LIMA,PUBLICO,HOSPITAL MUNICIPAL LOS OLIVOS,"""http://maps.google.es/?q=-11.97723%20-77.0656159,INSASU20171214155236.jpg,""",HOSPITALES O CLINICAS DE ATENCION GENERAL,direccion@hospitalmunilosolivos.gob.pe,-77.0656159,-11.97723,https://www.hospitalmunilosolivos.gob.pe/
00020645,AVENIDA AV. TOMAS MARSANO N° 2147 - URB. LA AURORA DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,MEDICAL ASSISTANT,"""http://maps.google.es/?q=-12.1224303%20-77.0052026,INSASU20190531113840.jpg,""",POLICLINICOS,cromani@ma.com.pe,-77.0052026,-12.1224303,HTTP://MA.COM.PE
00020725,JIRÓN JR. MANCO CAPAC - 202 - B DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO PARROQUIAL  NUESTRA SEÑORA DE LOS ANGELES,"""http://maps.google.es/?q=-12.0343509%20-77.0246238,INSASU20240604175327.jpeg,INSASU20240604175336.jpeg,INSASU20240604175343.JPG,""",POLICLINICOS,direccionadministrativa@policlinicolosangeles.com,-77.0246238,-12.0343509,
00020779,AVENIDA ALFREDO MENDIOLA NÚMERO 5515 URBANIZACIÓN VILLA DEL NORTE DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CLINICOR NORTE DIAGNOSTICO Y TRATAMIENTO CARDIOVASCULAR,"""http://maps.google.es/?q=-11.9709081%20-77.0676211,INSASU20240426181007.jpeg,INSASU20240426181011.jpeg,INSASU20240426181018.jpeg,""",CENTROS MEDICOS ESPECIALIZADOS,mgarciasamaniego@gmail.com,-77.0676211,-11.9709081,https://clinicaclinicor.com/
00021819,AV. CESAR VALLEJO MZA. G LOTE. 17 GRUPO 5,PRIVADO,SOCIEDAD MEDICA DE SERVICIOS DE APOYO AL DIAGNOSTICO S.A.C (SOMESAD),"""""",POLICLINICOS,ALNUVI5@YAHOO.COM,,,
00023151,"AVENIDA CARLOS ALBERTO IZAGUIRRE NÚMERO 978 MANZANA L LOTE 13, 14, 15 URBANIZACIÓN LAS PALMERAS DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA",PRIVADO,CLINICA CORI,"""http://maps.google.es/?q=-11.99115958%20-77.07320308,INSASU20190211134512.jpg,INSASU20190211134511.jpg,INSASU20190211134516.jpg,""",HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,andradepilcoj@hotmail.com,-77.07320308,-11.99115958,
00023245,JIRÓN MANUEL CANDAMO 322 NUMERO 322 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CISS OCUPACIONAL,"""http://maps.google.es/?q=-12.0823669%20-77.0333433,INSASU20241127100642.jpg,INSASU20241127100646.jpg,INSASU20241127100651.jpg,""",POLICLINICOS,urba_38@hotmail.com,-77.0333433,-12.0823669,
00023429,AVENIDA FAUSTINO SANCHEZ CARRION NÚMERO 740 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICA DEL TRABAJADOR,"""http://maps.google.es/?q=-12.0905752%20-77.0572878,INSASU20231207095855.JPG,INSASU20231207095906.JPG,""",POLICLINICOS,aparedes@clinicadeltrabajador.com.pe,-77.0572878,-12.0905752,http://www.clinicadeltrabajador.com.pe
00023431,CALLE CARDENAL GUEVARA 132 SAN MIGUEL LIMA LIMA,PRIVADO,CENTRO MEDICO MAPFRE – SEDE SAN MIGUEL,"""http://maps.google.es/?q=-12.0790475%20-77.093801,INSASU20200212163747.jpg,""",CENTROS MEDICOS ESPECIALIZADOS,yzuta@mapfre.com.pe,-77.093801,-12.0790475,
00023434,PASAJE PARQUE LA INDIA NÚMERO 169 URBANIZACIÓN LOS SAUCES II DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,HOLOMEDIC,"""http://maps.google.es/?q=-12.11973034%20-77.00206568,INSASU20190926160441.jpg,INSASU20190926160507.jpg,""",POLICLINICOS,carol.ly@holomedic.com.pe,-77.00206568,-12.11973034,http://www.holomedic.com.pe
00023435,AVENIDA DU PETIT THOUARS ABEL BERGASSE NÚMERO 1542 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,MEDCORP SALUD OCUPACIONAL,"""http://maps.google.es/?q=-12.0819145%20-77.0337717,INSASU20191024091150.jpg,INSASU20191024091318.jpg,INSASU20191024091324.jpg,""",POLICLINICOS,liliana.vega@medcorp.pe,-77.0337717,-12.0819145,
00023752,CALLE GABRIELA MISTRAL NÚMERO 216 PISO 1 DEPARTAMENTO 101 INTERIOR 201 DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,OISO,"""http://maps.google.es/?q=-12.11346038%20-77.00568772,INSASU20191014143746.jpg,""",POLICLINICOS,kmorales@oisoglobal.com,-77.00568772,-12.11346038,
00023852,AVENIDA CARLOS ALBERTO IZAGUIRRE NÚMERO 1250 MANZANA K LOTE 11-20 URBANIZACIÓN ANGELICA GAMARRA LEON VELARDE DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,OFTALMOSALUD,"""http://maps.google.es/?q=-11.99138124%20-77.07712787,INSASU20200604150314.jpg,INSASU20200604150333.jpg,INSASU20200604150338.jpg,""",HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,gmosquera@oftalmosalud.com.pe,-77.07712787,-11.99138124,http://oftalmosalud.pe/
00023857,AVENIDA JAVIER PRADO OESTE NÚMERO 2501 PISO 1 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CENTRO MEDICO MAPFRE - SEDE MAGDALENA,"""http://maps.google.es/?q=-12.0940877%20-77.0572981,INSASU20231023123751.jpg,INSASU20231023123814.jpg,INSASU20231023123816.jpg,""",CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD,MESMITH@mapfre.com.pe,-77.0572981,-12.0940877,HTTP://WWW.MAPFRE.COM.PE
00024132,AVENIDA PRIMAVERA NÚMERO 336 MANZANA C LOTE 4 URBANIZACIÓN CHACARILLA DEL ESTANQUE DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,SANNA CENTRO CLÍNICO CHACARILLA,"""http://maps.google.es/?q=-12.1110895%20-76.9903523,INSASU20181115122358.jpg,INSASU20181025104144.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,yulisa.vasquez@sanna.pe,-76.9903523,-12.1110895,
00024179,AVENIDA PROLONGACIÓN FLOR DE AMANCAES  S/N NÚMERO S/N DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,SISOL SALUD AMANCAES,"""http://maps.google.es/?q=-12.01787727%20-77.02879227,INSASU20210916145206.jpeg,""",POLICLINICOS,luis.aguilar@sisol.gob.pe,-77.02879227,-12.01787727,http://www.sisol.gob.pe/home/hs/index.php
00024258,AVENIDA TUPAC AMARU NÚMERO 2698 KILOMETRO 12 URBANIZACIÓN REPARTICION DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CENTRO MEDICO ESPECIALIZADO SOLIDARIO DE COMAS,"""http://maps.google.es/?q=-11.94543224%20-77.05003536,INSASU20240220115251.jpg,INSASU20240220115259.jpg,INSASU20240606114826.jpg,""",CENTROS MEDICOS ESPECIALIZADOS,genesis.sac1@gmail.com,-77.05003536,-11.94543224,
00024382,AVENIDA brasil NÚMERO 381 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,sama ocupacional,"""http://maps.google.es/?q=-12.0630014%20-77.0435956,INSASU20201006135902.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,vhpc90@gmail.com,-77.0435956,-12.0630014,
00025573,JIRÓN ELOY ESPINOZA SALDAÑA NUMERO 700 URBANIZACION PALAO CUARTA ETAPA DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CREO Clínica Renal y Oncológica,"""http://maps.google.es/?q=-12.01986162%20-77.05514514,INSASU20241127161327.jpeg,INSASU20241127161335.jpeg,INSASU20241127161342.jpeg,""",HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,creo@oficinas-upch.pe,-77.05514514,-12.01986162,https://www.cayetano.edu.pe/cayetano/es/
00026028,OTROS SV PROGRAMA CIUDAD MARISCAL CACERES MANZANA A1 LOTE 30 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,VILLA SALUD,"""http://maps.google.es/?q=-11.95880708%20-76.98639727,INSASU20180809122633.jpg,""",POLICLINICOS,SGAVIDIA@VILLASALUD.PE,-76.98639727,-11.95880708,HTTPS://WWW.VILLASALUD.PE
00026473,JIRÓN ANCASH BARRIOS ALTOS NUMERO 809 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,OBRA DE SAN CAMILO,"""http://maps.google.es/?q=-12.04679125%20-77.02216789,INSASU20220418201534.jpg,INSASU20220418201537.jpg,""",HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,mhisbes@clinicasancamilo.com,-77.02216789,-12.04679125,http://www.clinicasancamilo.com.pe
00027121,CALLE LOS CLAVELES PROVIVIENDA EL AGUSTINO TERCERA ZONA NÚMERO 168 DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO  ESPIRITU SANTO,"""http://maps.google.es/?q=-12.044604%20-77.0007262,INSASU20230111144832.jpeg,INSASU20230111144844.jpeg,INSASU20230111144848.jpeg,""",POLICLINICOS,policlinicoseslima@gmail.com,-77.0007262,-12.044604,http://policlinicosespiritusanto.org
00027232,"OTROS SECTOR 6, GRUPO 1-A MANZANA E LOTE 5 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA",PRIVADO,SERVICIOS MEDICOS ADN,"""http://maps.google.es/?q=-12.20740302%20-76.95247152,INSASU20250129141751.jpg,INSASU20250129141807.jpg,INSASU20250129141814.jpg,""",POLICLINICOS,fsalazar@ssays.com.pe,-76.95247152,-12.20740302,
00027405,"JIRÓN GRAU SEMINARIO, MIGUEL ALMIRANTE NÚMERO 309 URBANIZACIÓN CERCADO DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA",PRIVADO,SURCO SALUD SEDE PUEBLO,"""http://maps.google.es/?q=-12.1442715%20-77.0056793,INSASU20230316140804.jpeg,INSASU20230316140812.jpeg,""",POLICLINICOS,gerencia@dafisalud.com,-77.0056793,-12.1442715,
00027880,AVENIDA DEFENSORES DEL MORRO NÚMERO 2007 DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO MUNICIPAL CHORRISALUD,"""http://maps.google.es/?q=-12.1796641%20-77.0135478,INSASU20220321134504.jpg,""",POLICLINICOS,PCANAMERO@CHORRISALUD.PE,-77.0135478,-12.1796641,https://chorrisalud.pe/
00028210,AVENIDA AV. PERU N° 3811 3811 SAN MARTIN DE PORRES LIMA LIMA,PRIVADO,POLICLINICO LA LUZ - SAN MARTIN DE PORRES,"""http://maps.google.es/?q=-12.0306612%20-77.0902221,INSASU20231211113255.jpeg,INSASU20231211113325.jpeg,""",POLICLINICOS,mdurand@clinicalaluz.com.pe,-77.0902221,-12.0306612,
00028276,PASAJE JOSE OLAYA NÚMERO 202 PISO 1 URBANIZACIÓN SALAMANCA DE MONTERRICO DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,MEDICLIN,"""http://maps.google.es/?q=-12.07604274%20-76.98710001,INSASU20200711010708.jpg,INSASU20200711011444.jpg,""",POLICLINICOS,santserr@yahoo.es,-76.98710001,-12.07604274,
00028777,AVENIDA TANTAMAYO MANZANA A LOTE 5 URBANIZACIÓN CALIFORNIA DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,KURA,"""http://maps.google.es/?q=-11.9635257%20-77.0930383,INSASU20231110153849.jpeg,INSASU20231110153858.jpeg,INSASU20231110154039.jpeg,""",HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,hector.mba1@gmail.com,-77.0930383,-11.9635257,
00029051,"OTROS SECTOR 03, GRUPO 31, MZ. A6, SUB LOTE 03 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA",PRIVADO,ENDOSALUD,"""http://maps.google.es/?q=-12.22942016%20-76.93837156,INSASU20200529171328.jpg,INSASU20200529171333.jpg,INSASU20200529171338.jpg,""",POLICLINICOS,admi.endosalud@gmail.com,-76.93837156,-12.22942016,
00029058,AVENIDA ALFREDO MENDIOLA NÚMERO 5875 URBANIZACIÓN LOS OLIVOS DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,INKAMAY SALUD OLIVOS,"""http://maps.google.es/?q=-11.9646817%20-77.0687176,INSASU20230914095020.jpeg,INSASU20230914095028.jpeg,INSASU20230914095037.jpeg,""",POLICLINICOS,inkamaysalud@gmail.com,-77.0687176,-11.9646817,
00029106,AVENIDA Guardia Civil NUMERO 664 URBANIZACION Corpac DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,INTEGRAMEDICA,"""http://maps.google.es/?q=-12.095905%20-77.011262,INSASU20200810111656.jpg,""",POLICLINICOS,xiomara.calsin@anglolab.com,-77.011262,-12.095905,http://www.integramedica.pe
00029209,JIRÓN CAJAHUAMAN MANZANA A LOTE 27 URBANIZACIÓN EL TREBOL DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO PARROQUIAL INMACULADA CONCEPCION,"""http://maps.google.es/?q=-12.0066874%20-77.0687243,INSASU20200806124504.jpeg,INSASU20200806124511.jpeg,INSASU20200806124520.jpeg,""",POLICLINICOS,inmaculadapoliclinico@gmail.com,-77.0687243,-12.0066874,
00029299,AVENIDA AREQUIPA 1580 Frente a la contraloría LINCE LIMA LIMA,PRIVADO,MAS VISION S.A.C.,"""http://maps.google.es/?q=-12.0805139%20-77.0352489,INSASU20200730011955.jpg,""",CENTROS MEDICOS ESPECIALIZADOS,masvisionsac@gmail.com,-77.0352489,-12.0805139,http://xn--oftalmologamasvision-y4b.com/?utm_source=gmb&utm_medium=referral
00029436,AVENIDA CESAR VALLEJO NÚMERO 1176 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,SEYSO,"""http://maps.google.es/?q=-12.0875997%20-77.0432986,INSASU20201028230416.jpg,INSASU20201028230423.jpg,INSASU20201028230428.jpg,""",CENTROS MEDICOS ESPECIALIZADOS,lgallo@seyso.org,-77.0432986,-12.0875997,
00029493,AVENIDA Colonial NÚMERO 2001 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,PUBLICO,SISOL Mirones,"""http://maps.google.es/?q=-12.04905784%20-77.06740059,INSASU20200707184921.jpg,""",POLICLINICOS,mesadepartesvirtual@sisol.gob.pe,-77.06740059,-12.04905784,http://www.sisol.gob.pe/
00029577,AVENIDA REPUBLICA DE PANAMA NUMERO 6382 URBANIZACION SAN ANTONIO DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,IPHCI SAC,"""http://maps.google.es/?q=-12.1289499%20-77.0182103,INSASU20201127192437.jpg,INSASU20201127192446.jpeg,INSASU20250508111135.jpg,""",POLICLINICOS,jvalcarcel@iphci.com.pe,-77.0182103,-12.1289499,
00029676,AVENIDA TUPAC AMARU MANZANA U LOTE 9 URBANIZACIÓN CARABAYLLO DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,INKAMAY SALUD,"""http://maps.google.es/?q=-11.97251829%20-77.05781917,INSASU20200110130205.jpg,""",POLICLINICOS,srosalescenteno@gmail.com,-77.05781917,-11.97251829,
00030141,JIRÓN MORRO SOLAR N° 936 MZ. II LOTE N° 1 SANTA TERESA DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,ESTARBIEN,"""""",CENTROS DE SALUD O CENTROS MEDICOS,admin@estarbien.pe,,,
00030479,AVENIDA SAN LUIS NÚMERO 1323 PISO 1 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,RED SALUD OCUPACIONAL SAN LUIS,"""http://maps.google.es/?q=-12.0801305%20-76.9980286,INSASU20210617122427.jpeg,INSASU20210617122430.jpeg,INSASU20210617122433.jpeg,""","POLICLINICOS,CENTROS MEDICOS ESPECIALIZADOS",servicios@redsaludocupacional.pe,-76.9980286,-12.0801305,https://www.redsaludocupacional.pe/
00030900,"AVENIDA TUPAC AMARU 1ER,2DO Y 3ER PISO NUMERO 5635 5637 MANZANA A1 LOTE 2 URBANIZACION POPULAR SAN JUAN BAUTISTA I ETAPA DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA",PRIVADO,CESMYN,"""http://maps.google.es/?q=-11.91363782%20-77.03988204,INSASU20250502111438.jpg,INSASU20241106222625.JPG,INSASU20241106222639.JPG,""",POLICLINICOS,CESMYN@GMAIL.COM,-77.03988204,-11.91363782,
00031029,AVENIDA REPUBLICA DE PANAMA NÚMERO 3576 PISO 8 INTERIOR 1001 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CENTRO MÉDICO LIMATAMBO TOWER,"""http://maps.google.es/?q=-12.1001227%20-77.0196116,INSASU20201002112830.jpg,""",CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD,admisiontower@clinicalimatambo.com,-77.0196116,-12.1001227,https://www.clinicalimatambo.com/
00031057,AVENIDA BERNARDINO RIVADAVIA CON ESQ. CALLE ANTONIO MARIÑO MANZANA D LOTE 22 URBANIZACIÓN CERES 1ERA ETAPA DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,VICMA POLICLINICO,"""""",POLICLINICOS,retoasesorias@gmail.com,,,
00031112,AVENIDA ANGAMOS ESTE NUMERO 179 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO SERVIMOVIL,"""http://maps.google.es/?q=-12.1139338%20-77.0307924,INSASU20210802110904.jpg,""",POLICLINICOS,serviciosmedicosmoviles@hotmail.com,-77.0307924,-12.1139338,http://www.servimovil.com.pe
00031294,"JIRÓN RENAN ELIAS OLIVERA  145 - URBANIZACIÓN POPULAR EL AGUSTINO, Mz A, LOTE 27 Y ANEXO JIRÓN POLO JIMENEZ S/N DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA",PUBLICO,CAP III EL AGUSTNO-RAA-ESSALUD,"""http://maps.google.es/?q=-12.0466731%20-76.9990806,INSASU20230516123837.jpeg,""",POLICLINICOS,ego.garcia@essalud.gob.pe,-76.9990806,-12.0466731,
00031369,AVENIDA CANADA NÚMERO 660 PISO 1 URBANIZACIÓN SANTA CATALINA DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,INSTITUTO DE SALUD OCUPACIONAL EIRL - INSAD,"""http://maps.google.es/?q=-12.08139069%20-77.02013007,INSASU20210917162719.jpeg,""",POLICLINICOS,marketing@insad.com.pe,-77.02013007,-12.08139069,
00031527,"JIRÓN GUISSE, MARTÍN ALMTE NUMERO 2171 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA",PRIVADO,Consultorios externos de la Clínica Médica Cayetano Heredia,"""http://maps.google.es/?q=-12.0870363%20-77.0385066,INSASU20210824111317.jpeg,INSASU20250328191139.jpeg,INSASU20250328191144.jpeg,""",POLICLINICOS,mcortez@cmch.com.pe,-77.0385066,-12.0870363,HTTP://WWW.CMCH.COM.PE
00031663,JIRÓN TIRAVANTI NÚMERO 255 DISTRITO BARRANCO PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,POLICLINICO PARROQUIAL SAN JOSE OBRERO,"""http://maps.google.es/?q=-12.1433868%20-77.0169309,INSASU20220509161221.jpeg,INSASU20220509161225.jpeg,INSASU20220509161229.jpeg,""",POLICLINICOS,octavio_sl@hotmail.com,-77.0169309,-12.1433868,
00031778,AVENIDA LOS OLIVOS NUMERO 1033 MANZANA T LOTE 04 DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CENTRO MEDICO COMUNAL VIÑA ALTA LA MOLINA,"""http://maps.google.es/?q=-12.09644908%20-76.94075546,INSASU20250902165210.jpg,INSASU20250902165212.jpg,INSASU20250902165215.jpg,""",CENTROS DE SALUD O CENTROS MEDICOS,tesoreria.centromedicocomunal@gmail.com,-76.94075546,-12.09644908,
00031883,AVENIDA MIGUEL IGLESIAS Nº 993-997 MANZANA D2 LOTE 5 URBANIZACIÓN SAN JUAN DE MIRAFLORES PARCELA D DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,PRIVADO,CENTRO MEDICO BUENAVENTURA,"""http://maps.google.es/?q=-12.15968033%20-76.95895828,INSASU20220704084746.jpeg,""",CENTROS DE SALUD O CENTROS MEDICOS,drvillanuevasoles@gmail.com,-76.95895828,-12.15968033,
